#ItemId,Category,Price,StackMax,Rank,Name,Subcategory,Level,Jobs,CrestSlots,Quality,Gender
8898,3,2250,1,11,Blackbound Cloak,309,51,0,0,0,1
8899,3,2250,1,11,Blackbound Cloak,309,51,0,0,1,1
8900,3,2250,1,11,Blackbound Cloak,309,51,0,0,2,1
8901,3,2250,1,11,Blackbound Cloak,309,51,0,0,3,1
8902,3,2250,1,11,Blackbound Cloak,309,51,0,0,4,1
8903,3,1900,1,10,Royal Cloak,309,48,0,0,0,1
8904,3,1900,1,10,Royal Cloak,309,48,0,0,1,1
8905,3,1900,1,10,Royal Cloak,309,48,0,0,2,1
8906,3,1900,1,10,Royal Cloak,309,48,0,0,3,1
8907,3,1900,1,10,Royal Cloak,309,48,0,0,4,1
8908,3,2250,1,12,Alchymia Magna,309,60,9,0,0,1
8909,3,2250,1,12,Alchymia Magna,309,60,9,0,1,1
8910,3,2250,1,12,Alchymia Magna,309,60,9,0,2,1
8911,3,2250,1,12,Alchymia Magna,309,60,9,0,3,1
8912,3,2250,1,12,Alchymia Magna,309,60,9,0,4,1
8913,3,2250,1,11,Amadeus Cloak,309,53,0,0,0,1
8914,3,2250,1,11,Amadeus Cloak,309,53,0,0,1,1
8915,3,2250,1,11,Amadeus Cloak,309,53,0,0,2,1
8916,3,2250,1,11,Amadeus Cloak,309,53,0,0,3,1
8917,3,2250,1,11,Amadeus Cloak,309,53,0,0,4,1
8918,3,2250,1,12,Paladin's Mantle,309,56,0,0,0,1
8919,3,2250,1,12,Paladin's Mantle,309,56,0,0,1,1
8920,3,2250,1,12,Paladin's Mantle,309,56,0,0,2,1
8921,3,2250,1,12,Paladin's Mantle,309,56,0,0,3,1
8922,3,2250,1,12,Paladin's Mantle,309,56,0,0,4,1
8923,3,2250,1,11,Mantle of Albion,309,55,0,0,0,1
8924,3,2250,1,11,Mantle of Albion,309,55,0,0,1,1
8925,3,2250,1,11,Mantle of Albion,309,55,0,0,2,1
8926,3,2250,1,11,Mantle of Albion,309,55,0,0,3,1
8927,3,2250,1,11,Mantle of Albion,309,55,0,0,4,1
9739,3,135,1,2,Wind Cloak,309,9,0,0,0,1
9740,3,135,1,2,Wind Cloak,309,9,0,0,1,1
9741,3,135,1,2,Wind Cloak,309,9,0,0,2,1
9742,3,135,1,2,Wind Cloak,309,9,0,0,3,1
9743,3,135,1,2,Wind Cloak,309,9,0,0,4,1
9744,3,195,1,3,Desert Cloak,309,13,0,0,0,1
9745,3,195,1,3,Desert Cloak,309,13,0,0,1,1
9746,3,195,1,3,Desert Cloak,309,13,0,0,2,1
9747,3,195,1,3,Desert Cloak,309,13,0,0,3,1
9748,3,195,1,3,Desert Cloak,309,13,0,0,4,1
9749,3,340,1,4,Cloak of Vows,309,19,0,0,0,1
9750,3,340,1,4,Cloak of Vows,309,19,0,0,1,1
9751,3,340,1,4,Cloak of Vows,309,19,0,0,2,1
9752,3,340,1,4,Cloak of Vows,309,19,0,0,3,1
9753,3,340,1,4,Cloak of Vows,309,19,0,0,4,1
9754,3,1150,1,8,Malevolent God's Cloak,309,37,0,0,0,1
9755,3,1150,1,8,Malevolent God's Cloak,309,37,0,0,1,1
9756,3,1150,1,8,Malevolent God's Cloak,309,37,0,0,2,1
9757,3,1150,1,8,Malevolent God's Cloak,309,37,0,0,3,1
9758,3,1150,1,8,Malevolent God's Cloak,309,37,0,0,4,1
9759,3,1150,1,8,Innocence Cape,309,38,0,0,0,1
9760,3,1150,1,8,Innocence Cape,309,38,0,0,1,1
9761,3,1150,1,8,Innocence Cape,309,38,0,0,2,1
9762,3,1150,1,8,Innocence Cape,309,38,0,0,3,1
9763,3,1150,1,8,Innocence Cape,309,38,0,0,4,1
9764,3,1150,1,8,Officer's Mantle,309,39,0,0,0,1
9765,3,1150,1,8,Officer's Mantle,309,39,0,0,1,1
9766,3,1150,1,8,Officer's Mantle,309,39,0,0,2,1
9767,3,1150,1,8,Officer's Mantle,309,39,0,0,3,1
9768,3,1150,1,8,Officer's Mantle,309,39,0,0,4,1
9769,3,1500,1,9,Heavy Spaulders,309,45,0,0,0,1
9770,3,1500,1,9,Heavy Spaulders,309,45,0,0,1,1
9771,3,1500,1,9,Heavy Spaulders,309,45,0,0,2,1
9772,3,1500,1,9,Heavy Spaulders,309,45,0,0,3,1
9773,3,1500,1,9,Heavy Spaulders,309,45,0,0,4,1
9902,3,0,1,7,Benefit Cloak,309,1,0,0,0,1
11020,3,1000,1,1,Rookie Arisen's Battle Cape,309,1,0,0,0,1
11021,3,1000,1,1,Rookie Arisen's Battle Cape,309,1,0,0,1,1
11022,3,1000,1,1,Rookie Arisen's Battle Cape,309,1,0,0,2,1
11023,3,1000,1,1,Rookie Arisen's Battle Cape,309,1,0,0,3,1
11024,3,1000,1,1,Rookie Arisen's Battle Cape,309,1,0,0,4,1
11025,3,1000,1,1,Rookie Arisen's High Muffler,309,1,0,0,0,1
11026,3,1000,1,1,Rookie Arisen's High Muffler,309,1,0,0,1,1
11027,3,1000,1,1,Rookie Arisen's High Muffler,309,1,0,0,2,1
11028,3,1000,1,1,Rookie Arisen's High Muffler,309,1,0,0,3,1
11029,3,1000,1,1,Rookie Arisen's High Muffler,309,1,0,0,4,1
11030,3,1000,1,1,Rookie Arisen's Leather Mantle,309,1,0,0,0,1
11031,3,1000,1,1,Rookie Arisen's Leather Mantle,309,1,0,0,1,1
11032,3,1000,1,1,Rookie Arisen's Leather Mantle,309,1,0,0,2,1
11033,3,1000,1,1,Rookie Arisen's Leather Mantle,309,1,0,0,3,1
11034,3,1000,1,1,Rookie Arisen's Leather Mantle,309,1,0,0,4,1
11035,3,1000,1,1,Rookie Arisen's Light Cloak,309,1,0,0,0,1
11036,3,1000,1,1,Rookie Arisen's Light Cloak,309,1,0,0,1,1
11037,3,1000,1,1,Rookie Arisen's Light Cloak,309,1,0,0,2,1
11038,3,1000,1,1,Rookie Arisen's Light Cloak,309,1,0,0,3,1
11039,3,1000,1,1,Rookie Arisen's Light Cloak,309,1,0,0,4,1
11040,3,1000,1,1,Rookie Arisen's Tight Cloth,309,1,0,0,0,1
11041,3,1000,1,1,Rookie Arisen's Tight Cloth,309,1,0,0,1,1
11042,3,1000,1,1,Rookie Arisen's Tight Cloth,309,1,0,0,2,1
11043,3,1000,1,1,Rookie Arisen's Tight Cloth,309,1,0,0,3,1
11044,3,1000,1,1,Rookie Arisen's Tight Cloth,309,1,0,0,4,1
11499,3,3840,1,75,Finnegan's Mantle,309,80,0,0,0,1
11500,3,3840,1,75,Finnegan's Mantle,309,80,0,0,1,1
11501,3,3840,1,75,Finnegan's Mantle,309,80,0,0,2,1
11502,3,3840,1,75,Finnegan's Mantle,309,80,0,0,3,1
11503,3,3840,1,75,Finnegan's Mantle,309,80,0,0,4,1
11755,3,6000,1,1,Invisible Mantle,309,1,0,0,0,1
13153,3,2307,1,15,Victor's Cloak,309,62,0,0,0,1
13154,3,2307,1,15,Victor's Cloak,309,62,0,0,1,1
13155,3,2307,1,15,Victor's Cloak,309,62,0,0,2,1
13156,3,2307,1,15,Victor's Cloak,309,62,0,0,3,1
13157,3,2307,1,15,Victor's Cloak,309,62,0,0,4,1
13158,3,2535,1,20,Expecto Cloak,309,65,0,0,0,1
13159,3,2535,1,20,Expecto Cloak,309,65,0,0,1,1
13160,3,2535,1,20,Expecto Cloak,309,65,0,0,2,1
13161,3,2535,1,20,Expecto Cloak,309,65,0,0,3,1
13162,3,2535,1,20,Expecto Cloak,309,65,0,0,4,1
13163,3,2535,1,25,Holy Embrace,309,65,0,0,0,1
13164,3,2535,1,25,Holy Embrace,309,65,0,0,1,1
13165,3,2535,1,25,Holy Embrace,309,65,0,0,2,1
13166,3,2535,1,25,Holy Embrace,309,65,0,0,3,1
13167,3,2535,1,25,Holy Embrace,309,65,0,0,4,1
13168,3,2535,1,30,Benediction Mantle,309,65,0,0,0,1
13169,3,2535,1,30,Benediction Mantle,309,65,0,0,1,1
13170,3,2535,1,30,Benediction Mantle,309,65,0,0,2,1
13171,3,2535,1,30,Benediction Mantle,309,65,0,0,3,1
13172,3,2535,1,30,Benediction Mantle,309,65,0,0,4,1
13173,3,2694,1,30,Beast Lord's Cape,309,67,0,0,0,1
13174,3,2694,1,30,Beast Lord's Cape,309,67,0,0,1,1
13175,3,2694,1,30,Beast Lord's Cape,309,67,0,0,2,1
13176,3,2694,1,30,Beast Lord's Cape,309,67,0,0,3,1
13177,3,2694,1,30,Beast Lord's Cape,309,67,0,0,4,1
13178,3,2940,1,35,Sancto Cloak,309,70,0,0,0,1
13179,3,2940,1,35,Sancto Cloak,309,70,0,0,1,1
13180,3,2940,1,35,Sancto Cloak,309,70,0,0,2,1
13181,3,2940,1,35,Sancto Cloak,309,70,0,0,3,1
13182,3,2940,1,35,Sancto Cloak,309,70,0,0,4,1
13183,3,2940,1,40,Imperial Cape,309,70,0,0,0,1
13184,3,2940,1,40,Imperial Cape,309,70,0,0,1,1
13185,3,2940,1,40,Imperial Cape,309,70,0,0,2,1
13186,3,2940,1,40,Imperial Cape,309,70,0,0,3,1
13187,3,2940,1,40,Imperial Cape,309,70,0,0,4,1
13188,3,2940,1,45,Cryptid Mantle,309,70,0,0,0,1
13189,3,2940,1,45,Cryptid Mantle,309,70,0,0,1,1
13190,3,2940,1,45,Cryptid Mantle,309,70,0,0,2,1
13191,3,2940,1,45,Cryptid Mantle,309,70,0,0,3,1
13192,3,2940,1,45,Cryptid Mantle,309,70,0,0,4,1
13510,3,5555,1,12,Mantle of Domination,309,60,0,0,0,1
13511,3,5555,1,12,Mantle of Domination,309,60,0,0,1,1
13512,3,5555,1,12,Mantle of Domination,309,60,0,0,2,1
13513,3,5555,1,12,Mantle of Domination,309,60,0,0,3,1
13514,3,5555,1,12,Mantle of Domination,309,60,0,0,4,1
13761,3,5000,1,11,Explorer's Travel Cloak,309,1,0,0,0,1
13762,3,5000,1,11,Explorer's Travel Cloak,309,1,0,0,1,1
13763,3,5000,1,11,Explorer's Travel Cloak,309,1,0,0,2,1
13764,3,5000,1,11,Explorer's Travel Cloak,309,1,0,0,3,1
13765,3,5000,1,11,Explorer's Travel Cloak,309,1,0,0,4,1
13766,3,5000,1,11,Explorer's Alchemy Mantle,309,1,0,0,0,1
13767,3,5000,1,11,Explorer's Alchemy Mantle,309,1,0,0,1,1
13768,3,5000,1,11,Explorer's Alchemy Mantle,309,1,0,0,2,1
13769,3,5000,1,11,Explorer's Alchemy Mantle,309,1,0,0,3,1
13770,3,5000,1,11,Explorer's Alchemy Mantle,309,1,0,0,4,1
13771,3,5000,1,11,Explorer's Gryphus Mantle,309,1,0,0,0,1
13772,3,5000,1,11,Explorer's Gryphus Mantle,309,1,0,0,1,1
13773,3,5000,1,11,Explorer's Gryphus Mantle,309,1,0,0,2,1
13774,3,5000,1,11,Explorer's Gryphus Mantle,309,1,0,0,3,1
13775,3,5000,1,11,Explorer's Gryphus Mantle,309,1,0,0,4,1
13776,3,5000,1,11,Explorer's Feather Cloak,309,1,0,0,0,1
13777,3,5000,1,11,Explorer's Feather Cloak,309,1,0,0,1,1
13778,3,5000,1,11,Explorer's Feather Cloak,309,1,0,0,2,1
13779,3,5000,1,11,Explorer's Feather Cloak,309,1,0,0,3,1
13780,3,5000,1,11,Explorer's Feather Cloak,309,1,0,0,4,1
13781,3,5000,1,11,Explorer's Night Cape,309,1,0,0,0,1
13782,3,5000,1,11,Explorer's Night Cape,309,1,0,0,1,1
13783,3,5000,1,11,Explorer's Night Cape,309,1,0,0,2,1
13784,3,5000,1,11,Explorer's Night Cape,309,1,0,0,3,1
13785,3,5000,1,11,Explorer's Night Cape,309,1,0,0,4,1
13834,3,30000,1,10,Victor's Mantle (I),309,1,0,0,0,1
13835,3,20000,1,10,Victor's Mantle (II),309,1,0,0,0,1
13836,3,10000,1,10,Victor's Mantle (III),309,1,0,0,0,1
15569,3,3111,1,45,Crimson Cloak,309,72,0,0,0,1
15570,3,3111,1,45,Crimson Cloak,309,72,0,0,1,1
15571,3,3111,1,45,Crimson Cloak,309,72,0,0,2,1
15572,3,3111,1,45,Crimson Cloak,309,72,0,0,3,1
15573,3,3111,1,45,Crimson Cloak,309,72,0,0,4,1
15574,3,3375,1,50,Sea Eagle's Mantle,309,75,0,0,0,1
15575,3,3375,1,50,Sea Eagle's Mantle,309,75,0,0,1,1
15576,3,3375,1,50,Sea Eagle's Mantle,309,75,0,0,2,1
15577,3,3375,1,50,Sea Eagle's Mantle,309,75,0,0,3,1
15578,3,3375,1,50,Sea Eagle's Mantle,309,75,0,0,4,1
15579,3,3375,1,55,Mantle of Military Rule,309,75,0,0,0,1
15580,3,3375,1,55,Mantle of Military Rule,309,75,0,0,1,1
15581,3,3375,1,55,Mantle of Military Rule,309,75,0,0,2,1
15582,3,3375,1,55,Mantle of Military Rule,309,75,0,0,3,1
15583,3,3375,1,55,Mantle of Military Rule,309,75,0,0,4,1
15584,3,3375,1,60,Nigredo Mantle,309,75,0,0,0,1
15585,3,3375,1,60,Nigredo Mantle,309,75,0,0,1,1
15586,3,3375,1,60,Nigredo Mantle,309,75,0,0,2,1
15587,3,3375,1,60,Nigredo Mantle,309,75,0,0,3,1
15588,3,3375,1,60,Nigredo Mantle,309,75,0,0,4,1
15589,3,3840,1,75,Greedy Mantle,309,80,0,0,0,1
15590,3,3840,1,75,Greedy Mantle,309,80,0,0,1,1
15591,3,3840,1,75,Greedy Mantle,309,80,0,0,2,1
15592,3,3840,1,75,Greedy Mantle,309,80,0,0,3,1
15593,3,3840,1,75,Greedy Mantle,309,80,0,0,4,1
15594,3,3558,1,60,White Leather Cloak,309,77,0,0,0,1
15595,3,3558,1,60,White Leather Cloak,309,77,0,0,1,1
15596,3,3558,1,60,White Leather Cloak,309,77,0,0,2,1
15597,3,3558,1,60,White Leather Cloak,309,77,0,0,3,1
15598,3,3558,1,60,White Leather Cloak,309,77,0,0,4,1
15599,3,3840,1,65,Bluish Purple Muffler,309,80,0,0,0,1
15600,3,3840,1,65,Bluish Purple Muffler,309,80,0,0,1,1
15601,3,3840,1,65,Bluish Purple Muffler,309,80,0,0,2,1
15602,3,3840,1,65,Bluish Purple Muffler,309,80,0,0,3,1
15603,3,3840,1,65,Bluish Purple Muffler,309,80,0,0,4,1
15604,3,3840,1,70,Spirit Mantle,309,80,0,0,0,1
15605,3,3840,1,70,Spirit Mantle,309,80,0,0,1,1
15606,3,3840,1,70,Spirit Mantle,309,80,0,0,2,1
15607,3,3840,1,70,Spirit Mantle,309,80,0,0,3,1
15608,3,3840,1,70,Spirit Mantle,309,80,0,0,4,1
15609,3,3840,1,75,Azure Mantle,309,80,0,0,0,1
15610,3,3840,1,75,Azure Mantle,309,80,0,0,1,1
15611,3,3840,1,75,Azure Mantle,309,80,0,0,2,1
15612,3,3840,1,75,Azure Mantle,309,80,0,0,3,1
15613,3,3840,1,75,Azure Mantle,309,80,0,0,4,1
16731,3,100,1,1,Fancy Dress: Imp's Mantle,309,1,0,0,4,1
16732,3,100,1,1,Fancy Dress: Vampire's Mantle,309,1,0,0,4,1
16792,3,100,1,1,Christmas Mantle,309,1,0,0,4,1
16793,3,0,1,1,Present Sack (Supplied),309,1,0,0,0,1
16794,3,100,1,1,Present Sack,309,1,0,0,4,1
16799,3,100,1,1,Christmas Mantle (White),309,1,0,0,4,1
17841,3,3868,1,80,Arabesque Stole,309,80,0,0,0,1
17842,3,3868,1,80,Arabesque Stole,309,80,0,0,1,1
17843,3,3868,1,80,Arabesque Stole,309,80,0,0,2,1
17844,3,3868,1,80,Arabesque Stole,309,80,0,0,3,1
17845,3,3868,1,80,Arabesque Stole,309,80,0,0,4,1
17846,3,4147,1,85,Albasiyyah,309,83,0,0,0,1
17847,3,4147,1,85,Albasiyyah,309,83,0,0,1,1
17848,3,4147,1,85,Albasiyyah,309,83,0,0,2,1
17849,3,4147,1,85,Albasiyyah,309,83,0,0,3,1
17850,3,4147,1,85,Albasiyyah,309,83,0,0,4,1
17851,3,4332,1,90,Acrean Cloak,309,85,0,0,0,1
17852,3,4332,1,90,Acrean Cloak,309,85,0,0,1,1
17853,3,4332,1,90,Acrean Cloak,309,85,0,0,2,1
17854,3,4332,1,90,Acrean Cloak,309,85,0,0,3,1
17855,3,4332,1,90,Acrean Cloak,309,85,0,0,4,1
18469,3,4332,1,90,Desert Stole,309,85,0,0,0,1
18470,3,4332,1,90,Desert Stole,309,85,0,0,1,1
18471,3,4332,1,90,Desert Stole,309,85,0,0,2,1
18472,3,4332,1,90,Desert Stole,309,85,0,0,3,1
18473,3,4332,1,90,Desert Stole,309,85,0,0,4,1
18474,3,4634,1,95,Oriental Mantle,309,88,0,0,0,1
18475,3,4634,1,95,Oriental Mantle,309,88,0,0,1,1
18476,3,4634,1,95,Oriental Mantle,309,88,0,0,2,1
18477,3,4634,1,95,Oriental Mantle,309,88,0,0,3,1
18478,3,4634,1,95,Oriental Mantle,309,88,0,0,4,1
18479,3,4813,1,100,Eastern Shade,309,90,0,0,0,1
18480,3,4813,1,100,Eastern Shade,309,90,0,0,1,1
18481,3,4813,1,100,Eastern Shade,309,90,0,0,2,1
18482,3,4813,1,100,Eastern Shade,309,90,0,0,3,1
18483,3,4813,1,100,Eastern Shade,309,90,0,0,4,1
18894,3,200,1,75,Mantle of Battle Supremacy,309,80,0,0,0,1
18895,3,400,1,75,Mantle of Battle Supremacy,309,80,0,0,1,1
18896,3,800,1,75,Mantle of Battle Supremacy,309,80,0,0,2,1
18897,3,1600,1,75,Mantle of Battle Supremacy,309,80,0,0,3,1
18898,3,30000,1,75,Mantle of Battle Supremacy,309,80,0,0,4,1
18899,3,0,1,75,Magica Cloak,309,1,0,0,0,1
19564,3,0,1,75,Magica Cloak,309,1,0,0,1,1
19565,3,0,1,80,Magica Cloak,309,1,0,0,2,1
19566,3,0,1,85,Magica Cloak,309,1,0,0,3,1
19567,3,0,1,90,Magica Cloak,309,1,0,0,4,1
19380,3,10000,1,90,Gloria Stole,309,85,0,0,4,1
19381,3,10000,1,90,Ancient Mantle,309,1,0,0,4,1
20728,3,4800,1,100,Scapular Mantle,309,90,0,0,0,1
20729,3,4800,1,100,Scapular Mantle,309,90,0,0,1,1
20730,3,4800,1,100,Scapular Mantle,309,90,0,0,2,1
20731,3,4800,1,100,Scapular Mantle,309,90,0,0,3,1
20732,3,4800,1,100,Scapular Mantle,309,90,0,0,4,1
20733,3,5040,1,105,Suiere Mantle,309,93,0,0,0,1
20734,3,5040,1,105,Suiere Mantle,309,93,0,0,1,1
20735,3,5040,1,105,Suiere Mantle,309,93,0,0,2,1
20736,3,5040,1,105,Suiere Mantle,309,93,0,0,3,1
20737,3,5040,1,105,Suiere Mantle,309,93,0,0,4,1
20738,3,5280,1,110,Bachelor's Mantle,309,95,0,0,0,1
20739,3,5280,1,110,Bachelor's Mantle,309,95,0,0,1,1
20740,3,5280,1,110,Bachelor's Mantle,309,95,0,0,2,1
20741,3,5280,1,110,Bachelor's Mantle,309,95,0,0,3,1
20742,3,5280,1,110,Bachelor's Mantle,309,95,0,0,4,1
21072,3,5280,1,110,Rébellion Cloak,309,95,0,0,0,1
21073,3,5280,1,110,Rébellion Cloak,309,95,0,0,1,1
21074,3,5280,1,110,Rébellion Cloak,309,95,0,0,2,1
21075,3,5280,1,110,Rébellion Cloak,309,95,0,0,3,1
21076,3,5280,1,110,Rébellion Cloak,309,95,0,0,4,1
21077,3,5520,1,115,Traître Mantle,309,98,0,0,0,1
21078,3,5520,1,115,Traître Mantle,309,98,0,0,1,1
21079,3,5520,1,115,Traître Mantle,309,98,0,0,2,1
21080,3,5520,1,115,Traître Mantle,309,98,0,0,3,1
21081,3,5520,1,115,Traître Mantle,309,98,0,0,4,1
21082,3,5760,1,120,Revanche Mantle,309,100,0,0,0,1
21083,3,5760,1,120,Revanche Mantle,309,100,0,0,1,1
21084,3,5760,1,120,Revanche Mantle,309,100,0,0,2,1
21085,3,5760,1,120,Revanche Mantle,309,100,0,0,3,1
21086,3,5760,1,120,Revanche Mantle,309,100,0,0,4,1
20442,3,10000,1,10,Magical Night Vampire Mantle,309,1,0,0,4,1
21142,3,0,1,85,Sadek Mantle,309,90,0,0,0,1
21143,3,0,1,85,Sadek Mantle,309,90,0,0,1,1
21144,3,0,1,90,Sadek Mantle,309,90,0,0,2,1
21145,3,0,1,95,Sadek Mantle,309,90,0,0,3,1
21146,3,0,1,100,Sadek Mantle,309,90,0,0,4,1
21147,3,0,1,95,Royal Mantle of the Shoulder Armor,309,95,0,0,0,1
21148,3,0,1,95,Royal Mantle of the Shoulder Armor,309,95,0,0,1,1
21149,3,0,1,100,Royal Mantle of the Shoulder Armor,309,95,0,0,2,1
21150,3,0,1,105,Royal Mantle of the Shoulder Armor,309,95,0,0,3,1
21151,3,0,1,110,Royal Mantle of the Shoulder Armor,309,95,0,0,4,1
21152,3,0,1,105,Sauveur Mantle of the Royal Family,309,100,0,0,0,1
21153,3,0,1,105,Sauveur Mantle of the Royal Family,309,100,0,0,1,1
21154,3,0,1,110,Sauveur Mantle of the Royal Family,309,100,0,0,2,1
21155,3,0,1,115,Sauveur Mantle of the Royal Family,309,100,0,0,3,1
21156,3,0,1,120,Sauveur Mantle of the Royal Family,309,100,0,0,4,1
21102,3,10000,1,100,Necromanced Mantle,309,1,0,0,4,1
21103,3,10000,1,100,Cloak of Lament,309,1,0,0,4,1
21104,3,10000,1,110,Corpse Mantle,309,1,0,0,4,1
21105,3,10000,1,110,Death Hunter's Corpse Mantle,309,1,0,0,4,1
21106,3,10000,1,120,Wings of Lahar,309,1,0,0,4,1
21107,3,10000,1,120,Sparkling Wings of Lahar,309,1,0,0,4,1
21295,3,10000,1,92,Maestro Mantle,309,1,0,0,4,1
21297,3,10000,1,95,Virtuoso Mantle,309,1,0,0,4,1
21704,3,10000,1,75,Bunny Tail (White),309,1,0,0,4,1
21705,3,10000,1,75,Bunny Tail (Black),309,1,0,0,4,1
21706,3,10000,1,75,Bunny Tail (White),309,1,0,0,4,1
21707,3,10000,1,75,Kitty Tail (Brown),309,1,0,0,4,1
21708,3,10000,1,75,Kitty Tail (Black),309,1,0,0,4,1
21709,3,10000,1,75,Kitty Tail (Brown),309,1,0,0,4,1
21710,3,10000,1,75,Raccoon Tail (White),309,1,0,0,4,1
21711,3,10000,1,75,Raccoon Tail (Black),309,1,0,0,4,1
21712,3,10000,1,75,Raccoon Tail (Brown),309,1,0,0,4,1
23430,3,10000,1,1,Demon's Bat Wings (White),309,1,0,0,4,1
23431,3,10000,1,1,Demon's Bat Wings (Red),309,1,0,0,4,1
23432,3,10000,1,1,Angel's Feather Wings (White),309,1,0,0,4,1
23433,3,10000,1,1,Angel's Feather Wings (Black),309,1,0,0,4,1
24669,3,0,1,130,Spirit's Cloak,309,100,0,0,0,1
24670,3,0,1,130,Spirit's Cloak,309,100,0,0,1,1
24671,3,0,1,130,Spirit's Cloak,309,100,0,0,2,1
24672,3,0,1,130,Spirit's Cloak,309,100,0,0,3,1
24673,3,0,1,130,Spirit's Cloak,309,100,0,0,4,1
24674,3,0,1,130,Fire King's Cloak,309,100,0,0,0,1
24675,3,0,1,130,Fire King's Cloak,309,100,0,0,1,1
24676,3,0,1,130,Fire King's Cloak,309,100,0,0,2,1
24677,3,0,1,130,Fire King's Cloak,309,100,0,0,3,1
24678,3,0,1,130,Fire King's Cloak,309,100,0,0,4,1
24679,3,0,1,130,White Wings' Cloak,309,100,0,0,0,1
24680,3,0,1,130,White Wings' Cloak,309,100,0,0,1,1
24681,3,0,1,130,White Wings' Cloak,309,100,0,0,2,1
24682,3,0,1,130,White Wings' Cloak,309,100,0,0,3,1
24683,3,0,1,130,White Wings' Cloak,309,100,0,0,4,1
24684,3,0,1,130,Golden Cloak,309,100,0,0,0,1
24685,3,0,1,130,Golden Cloak,309,100,0,0,1,1
24686,3,0,1,130,Golden Cloak,309,100,0,0,2,1
24687,3,0,1,130,Golden Cloak,309,100,0,0,3,1
24688,3,0,1,130,Golden Cloak,309,100,0,0,4,1
24689,3,0,1,135,Blackshatter Cloak,309,100,0,0,0,1
24690,3,0,1,135,Blackshatter Cloak,309,100,0,0,1,1
24691,3,0,1,135,Blackshatter Cloak,309,100,0,0,2,1
24692,3,0,1,135,Blackshatter Cloak,309,100,0,0,3,1
24693,3,0,1,135,Blackshatter Cloak,309,100,0,0,4,1
24931,3,10000,1,1,Bunny Tail (Deep Red),309,1,0,0,0,1
24932,3,10000,1,1,Kitty Tail (Deep Red),309,1,0,0,0,1
24933,3,10000,1,1,Raccoon Tail (Deep Red),309,1,0,0,0,1
24942,3,10000,1,1,Spriggan Mantle,309,1,0,0,4,1
25486,3,5900,1,140,Holy Seal's Lively Cloak,309,105,0,0,0,1
25487,3,5900,1,140,Holy Seal's Lively Cloak,309,105,0,0,1,1
25488,3,5900,1,140,Holy Seal's Lively Cloak,309,105,0,0,2,1
25489,3,5900,1,140,Holy Seal's Lively Cloak,309,105,0,0,3,1
25490,3,5900,1,140,Holy Seal's Lively Cloak,309,105,0,0,4,1
25501,3,5900,1,145,Trickster's Lively Cloak,309,110,0,0,0,1
25502,3,5900,1,145,Trickster's Lively Cloak,309,110,0,0,1,1
25503,3,5900,1,145,Trickster's Lively Cloak,309,110,0,0,2,1
25504,3,5900,1,145,Trickster's Lively Cloak,309,110,0,0,3,1
25505,3,5900,1,145,Trickster's Lively Cloak,309,110,0,0,4,1
25516,3,5900,1,150,Hero's Lively Cloak,309,115,0,0,0,1
25517,3,5900,1,150,Hero's Lively Cloak,309,115,0,0,1,1
25518,3,5900,1,150,Hero's Lively Cloak,309,115,0,0,2,1
25519,3,5900,1,150,Hero's Lively Cloak,309,115,0,0,3,1
25520,3,5900,1,150,Hero's Lively Cloak,309,115,0,0,4,1
9465,3,5,1,1,Lantern,311,1,0,0,0,1
9466,3,150,1,3,Elite Lantern,311,1,0,0,0,1
9467,3,750,1,6,Artisan's Lantern,311,1,0,0,0,1
13503,3,0,1,6,Mandragora Lantern (Silver),311,1,0,0,0,1
13504,3,0,1,6,Mandragora Lantern (Gold),311,1,0,0,0,1
14253,3,0,1,6,Pumpkin Lantern,311,1,0,0,0,1
18739,3,0,1,6,Cyclops Lantern,311,1,0,0,0,1
18740,3,0,1,6,Cyclops Lantern (Silver),311,1,0,0,0,1
18741,3,0,1,6,Cyclops Lantern (Gold),311,1,0,0,0,1
18813,3,0,1,6,Evil Lantern,311,1,0,0,0,1
18814,3,0,1,6,Golden Eye Lantern,311,1,0,0,0,1
19617,3,0,1,6,Mandragora Lantern (Copper),311,1,0,0,0,1
20747,3,0,1,6,Chili Mandragora Lantern,311,1,0,0,0,1
20435,3,10000,1,6,Ghost Lantern,311,1,0,0,0,1
21298,3,0,1,6,Detection Lantern (Steel Black),311,1,0,0,0,1
21322,3,0,1,6,Detection Lantern (Ashen Ink),311,1,0,0,0,1
21558,3,0,1,6,Detection Lantern (Sappanwood),311,1,0,0,0,1
21562,3,0,1,6,Detection Lantern (Gold Copper),311,1,0,0,0,1
21563,3,0,1,6,Detection Lantern (Mint),311,1,0,0,0,1
21564,3,0,1,6,Detection Lantern (Azure),311,1,0,0,0,1
21565,3,0,1,6,Detection Lantern (Light Wisteria),311,1,0,0,0,1
21566,3,0,1,6,Detection Lantern (Moon White),311,1,0,0,0,1
21567,3,0,1,6,Detection Lantern (Dark Purple),311,1,0,0,0,1
21593,3,0,1,6,Detection Lantern (Golden Brown),311,1,0,0,0,1
24699,3,0,1,6,Blackshatter Lantern,311,1,0,0,0,1
10534,3,35000,1,10,Prodigal Arisen's Clothes (Refined),312,1,0,4,0,2
10535,3,35000,1,10,Prodigal Arisen's Clothes (Refined),312,1,0,4,1,2
10536,3,35000,1,10,Prodigal Arisen's Clothes (Refined),312,1,0,4,2,2
